rating_id,user_id,movie_id,rating,review_date
1852,1693,81819,4.0,2024-11-18 18:24:43
1853,3341,8964,4.0,2024-08-09 17:13:58
1854,4370,160422,4.5,2023-07-25 15:22:30
1855,3499,2472,1.5,2024-09-14 06:33:38
1856,3209,5135,4.5,2023-07-28 22:49:35
1857,4502,40946,4.5,2025-11-11 01:21:31
1858,3420,50954,4.5,2024-12-26 07:15:46
1859,4087,174053,4.5,2024-12-27 15:13:35
1860,3709,143969,5.0,2023-07-19 23:44:48
1861,3933,94494,4.0,2024-01-10 17:12:04
1862,1276,182715,5.0,2025-08-04 18:42:48
1863,549,2085,4.0,2024-12-09 07:31:56
1864,3731,5881,4.5,2025-10-27 22:53:24
1865,2768,2188,4.0,2024-09-03 16:03:56
1866,1334,6387,2.0,2025-03-27 22:31:31
1867,1713,57421,2.5,2026-02-10 21:55:25
1868,4081,145,1.5,2023-12-09 08:18:05
1869,2175,2820,5.0,2023-08-15 13:44:45
1870,2469,2633,4.0,2024-07-11 21:43:48
1871,20,72921,1.5,2025-06-12 19:45:05
1872,384,175293,4.5,2025-01-12 22:13:45
1873,1784,61262,3.0,2025-02-12 04:31:37
1874,667,123310,5.0,2024-02-09 08:10:28
1875,1370,140265,2.5,2025-06-22 06:05:18
1876,3784,26797,5.0,2024-04-04 23:22:15
1877,4438,3703,4.5,2026-04-08 10:04:42
1878,775,2324,3.5,2024-11-13 06:18:29
1879,4550,152037,4.0,2023-12-17 22:13:53
1880,1278,139855,2.5,2025-08-26 13:40:30
1881,2882,79572,3.0,2025-03-27 23:40:12
1882,3796,138396,4.5,2026-05-06 23:41:16
1883,3209,167296,4.0,2024-02-28 16:52:26
1884,2202,126577,5.0,2024-03-20 12:59:46
1885,2239,760,4.0,2024-02-04 01:26:14
1886,2992,1585,5.0,2024-11-17 21:08:01
1887,1598,101072,5.0,2024-03-30 22:57:53
1888,1253,109374,5.0,2024-01-21 18:45:25
1889,1486,3739,3.5,2023-10-17 10:46:52
1890,406,167570,5.0,2024-07-02 22:07:17
1891,4629,87028,5.0,2026-05-02 13:38:26
1892,3198,27105,3.0,2024-01-04 03:39:04
1893,1562,44657,3.0,2026-04-10 20:58:22
1894,4722,26696,4.0,2025-04-27 16:15:57
1895,566,294,4.5,2025-09-24 08:57:43
1896,129,3022,5.0,2025-11-29 06:53:56
1897,4167,2805,2.0,2025-08-29 08:13:24
1898,2090,91414,3.0,2026-03-25 22:37:46
1899,4581,4594,4.5,2026-04-06 08:09:26
1900,223,5604,4.5,2023-10-27 03:46:07
1901,4186,1581,4.5,2024-09-13 18:31:51
1902,1133,3033,5.0,2024-05-12 21:01:06
1903,448,6577,3.5,2025-09-28 06:55:31
1904,1500,1203,1.5,2026-03-20 19:20:30
1905,2584,80693,5.0,2026-02-13 07:37:07
1906,888,4803,3.0,2024-12-03 15:52:38
1907,3575,3966,3.5,2023-10-16 16:47:33
1908,3290,94677,3.0,2024-10-12 21:13:51
1909,993,182293,4.0,2024-11-12 19:35:35
1910,3852,3014,4.5,2024-11-01 01:29:35
1911,1501,3105,4.0,2024-04-29 05:33:23
1912,3934,97,4.5,2025-02-02 01:54:30
1913,973,47044,4.0,2025-11-06 00:04:08
1914,3721,4342,3.0,2026-04-20 21:29:53
1915,3434,58332,5.0,2023-09-19 07:31:41
1916,2234,69526,4.0,2024-04-05 03:21:56
1917,3818,113862,2.0,2026-01-02 14:31:47
1918,2040,5014,5.0,2024-08-02 23:30:47
1919,3821,30818,4.5,2025-07-07 18:34:55
1920,3439,6881,3.0,2024-01-12 17:10:53
1921,743,63179,4.0,2023-09-22 10:18:48
1922,4674,2081,4.0,2024-11-12 03:43:08
1923,334,33966,5.0,2026-06-01 03:36:21
1924,2034,8880,4.0,2026-04-07 05:13:10
1925,3431,4898,4.5,2026-02-10 15:37:20
1926,3225,71484,5.0,2026-03-19 00:32:24
1927,1373,41627,4.0,2023-10-09 11:46:26
1928,2143,47970,3.5,2025-11-28 21:19:39
1929,792,130576,2.5,2024-07-01 14:16:08
1930,1581,3095,3.5,2024-08-09 22:04:38
1931,2239,6453,4.5,2025-11-27 13:43:35
1932,534,5111,5.0,2026-05-09 22:27:46
1933,728,115569,2.0,2025-01-22 13:56:39
1934,4122,103228,4.0,2025-06-14 22:52:12
1935,3397,73499,4.0,2025-05-26 07:02:57
1936,1463,8957,4.5,2023-10-19 06:31:51
1937,1630,77688,5.0,2024-05-12 12:00:26
1938,3482,1280,4.5,2024-10-03 07:08:52
1939,272,136447,4.0,2024-10-19 01:59:26
1940,2925,60514,4.5,2024-02-09 07:29:39
1941,1859,41617,4.5,2025-03-20 02:06:03
1942,4627,6101,1.5,2026-03-04 08:14:11
1943,1823,3477,5.0,2025-04-24 07:13:09
1944,456,4214,5.0,2025-04-20 01:27:29
1945,10,6734,4.5,2025-04-25 14:44:43
1946,2888,49284,4.5,2025-07-12 07:12:54
1947,3978,141749,3.5,2025-03-18 23:29:38
1948,1202,89759,3.5,2024-12-26 05:25:53
1949,4866,2806,4.0,2023-08-01 09:03:26
1950,4720,5575,4.5,2024-06-04 18:03:58
1951,92,33644,2.0,2024-08-16 13:27:52
1952,2784,710,3.5,2023-11-18 04:54:49
1953,1759,3113,5.0,2025-10-07 07:37:30
1954,2087,49649,5.0,2023-12-14 17:39:46
1955,2188,372,4.0,2023-12-10 04:12:40
1956,1152,59947,3.5,2024-07-17 15:22:57
1957,247,4089,5.0,2024-01-14 18:33:42
1958,3703,2702,5.0,2025-04-19 10:44:11
1959,4578,89,4.0,2023-12-06 02:47:54
1960,4609,88129,5.0,2026-02-07 08:13:39
1961,3792,4932,5.0,2025-08-16 07:44:13
1962,4611,37739,5.0,2025-12-08 05:12:26
1963,550,3056,3.5,2026-02-08 05:28:34
1964,1170,7034,4.5,2024-09-21 04:56:08
1965,1613,2879,4.0,2024-05-07 04:28:11
1966,1920,3327,4.5,2023-10-31 04:04:25
1967,632,2419,4.0,2024-11-28 01:35:54
1968,3521,4632,4.5,2023-10-27 00:18:32
1969,4123,32469,3.5,2026-04-05 10:59:13
1970,2787,4317,4.5,2024-01-21 21:22:45
1971,4241,4991,4.5,2025-06-24 03:00:18
1972,1056,5060,1.0,2024-10-19 18:02:27
1973,943,110655,4.0,2025-01-05 22:45:17
1974,2423,165347,3.0,2026-03-08 13:46:08
1975,508,1932,3.0,2025-05-10 01:12:43
1976,1817,3591,4.5,2025-11-23 10:20:36
1977,4878,2071,5.0,2025-12-22 00:55:41
1978,686,95624,4.0,2026-03-15 06:19:52
1979,494,12,4.5,2025-07-06 13:10:43
1980,1623,90245,2.0,2026-01-14 16:43:29
1981,1662,106062,5.0,2025-07-12 00:17:03
1982,197,110781,5.0,2025-10-11 15:11:31
1983,1472,5820,5.0,2025-07-07 22:09:03
1984,169,151759,5.0,2025-08-26 07:13:29
1985,2988,107780,5.0,2025-03-27 14:15:58
1986,2889,164367,5.0,2023-11-17 12:20:59
1987,372,4454,5.0,2024-06-03 09:05:15
1988,3896,7444,3.0,2025-01-05 21:47:33
1989,4371,31162,5.0,2023-11-12 21:44:52
1990,2571,1955,4.5,2024-02-10 00:40:43
1991,1745,60522,5.0,2026-02-06 14:38:05
1992,314,95761,4.5,2023-09-14 21:39:43
1993,4788,128366,4.0,2025-08-31 11:15:59
1994,1293,8773,4.5,2024-01-30 07:34:37
1995,4026,32294,5.0,2026-03-23 09:04:16
1996,4947,2472,1.5,2024-07-03 06:17:25
1997,3866,6638,4.0,2026-03-02 20:40:01
1998,369,6371,5.0,2025-12-27 10:32:42
1999,3549,81564,4.0,2024-01-29 11:56:58
2000,2450,158398,5.0,2024-11-01 19:21:58
2001,925,3832,4.0,2026-05-11 09:52:50
2002,2306,46664,5.0,2026-02-02 01:34:10
2003,247,102084,4.5,2024-06-14 22:39:38
2004,1004,64249,4.0,2026-04-18 16:06:19
2005,2526,89904,2.5,2026-04-01 13:01:35
2006,1375,8158,5.0,2025-03-26 01:08:53
2007,2594,2056,4.0,2025-01-17 17:44:40
2008,10,7027,4.0,2024-09-19 06:22:30
2009,2435,3648,4.5,2024-06-10 02:12:04
2010,499,8783,2.0,2026-01-30 13:18:16
2011,174,60674,5.0,2024-07-24 16:00:04
2012,1323,59141,2.0,2025-08-17 01:08:13
2013,3297,3273,4.0,2024-12-20 18:49:57
2014,364,98061,4.5,2026-03-14 01:07:13
2015,3689,5313,4.5,2024-11-27 16:02:56
2016,647,73808,4.5,2024-02-26 19:28:08
2017,2039,72731,3.0,2025-09-02 15:42:29
2018,2075,7012,4.5,2023-08-30 08:35:30
2019,3244,2017,3.5,2025-10-27 15:25:19
2020,3600,120799,2.5,2026-03-16 01:32:26
2021,1626,148775,4.0,2024-07-26 17:50:26
2022,3812,122884,3.0,2026-04-10 06:40:27
2023,2115,26999,5.0,2024-03-01 16:16:30
2024,451,85022,5.0,2023-09-27 21:17:48
2025,2721,2790,4.0,2024-09-26 23:49:17
2026,2105,7926,4.5,2023-09-29 14:53:30
2027,422,4407,5.0,2024-04-23 19:30:48
2028,1877,1681,5.0,2026-03-18 08:05:51
2029,3956,52784,4.5,2024-10-22 22:34:06
2030,844,1004,5.0,2023-07-07 00:26:41
2031,3359,4623,5.0,2023-10-13 07:48:11
2032,3896,133115,4.0,2026-01-31 13:32:44
2033,3447,8601,4.0,2025-06-20 16:12:15
2034,3996,89190,4.5,2024-10-12 15:53:20
2035,3225,92422,5.0,2026-01-10 21:25:58
2036,2548,3823,4.5,2023-08-11 03:02:01
2037,3557,6814,4.5,2023-08-22 17:24:51
2038,1014,91323,5.0,2026-01-21 23:39:08
2039,3735,87960,3.5,2025-01-17 23:36:27
2040,3706,26317,4.5,2023-09-20 02:35:19
2041,4198,4825,4.0,2024-02-03 08:51:01
2042,4101,7027,3.5,2026-04-27 12:32:58
2043,2229,3326,5.0,2026-02-28 13:46:32
2044,2489,112290,4.5,2025-07-14 11:41:34
2045,4847,2876,4.5,2026-06-02 16:53:46
2046,2485,103235,3.0,2025-07-14 02:07:24
2047,4519,154,3.5,2026-06-01 08:25:37
2048,3955,95738,1.5,2025-06-15 13:09:31
2049,3946,4490,4.5,2025-11-18 20:22:57
2050,4276,71520,2.5,2023-07-28 14:55:07
2051,2123,790,5.0,2026-01-12 18:08:09
2052,2532,140481,5.0,2024-01-10 08:11:00
2053,588,79536,3.5,2025-02-23 15:00:10
2054,2634,90769,5.0,2023-11-16 14:56:37
2055,2264,69394,3.5,2024-07-24 16:27:08
2056,4161,1952,4.0,2025-05-09 06:47:58
2057,1132,86922,5.0,2024-04-27 00:58:35
2058,2319,2273,5.0,2023-08-04 09:41:33
2059,1123,86864,4.5,2023-10-14 08:42:31
2060,1002,60363,3.0,2025-03-03 18:26:01
2061,1166,37830,5.0,2024-05-26 22:03:52
2062,4071,1500,3.0,2025-10-30 07:26:55
2063,2591,57522,4.0,2024-10-22 17:09:04
2064,4958,5308,4.5,2026-03-16 07:55:35
2065,2865,7702,5.0,2025-03-26 11:43:52
2066,2845,900,4.0,2025-06-07 21:33:38
2067,3145,69784,5.0,2024-05-20 07:51:03
2068,3166,49132,2.5,2024-02-11 13:31:00
2069,2133,118834,4.0,2024-09-20 11:13:05
2070,726,131237,4.0,2024-01-07 15:00:23
2071,764,7727,3.0,2024-04-15 05:57:27
2072,4503,100068,5.0,2025-10-03 22:56:36
2073,2184,52435,5.0,2025-10-30 06:21:18
2074,2549,4803,5.0,2025-01-01 00:34:24
2075,3717,4278,5.0,2024-04-06 03:12:26
2076,3159,4,5.0,2024-04-03 21:36:53
2077,4385,5637,5.0,2024-07-06 17:41:49
2078,777,38304,4.5,2025-12-14 17:51:37
2079,4948,89862,4.0,2024-08-27 00:09:53
2080,4467,7938,5.0,2026-06-22 10:02:00
2081,1849,4284,5.0,2026-01-27 23:04:09
2082,2782,80590,3.0,2025-12-20 06:05:53
2083,4307,2996,4.5,2024-07-05 21:18:47
2084,1697,27434,5.0,2025-10-19 14:02:01
2085,4428,47122,3.5,2026-06-24 03:09:17
2086,1138,426,2.0,2025-09-24 04:19:05
2087,3242,141994,4.5,2024-09-07 22:42:25
2088,2195,3677,4.0,2025-03-10 14:51:48
2089,3807,1926,5.0,2025-07-23 02:18:16
2090,3224,38992,3.5,2024-10-08 14:15:47
2091,328,254,4.0,2024-12-31 21:22:30
2092,3735,6202,2.5,2023-11-02 22:18:30
2093,504,55067,3.5,2023-11-21 06:56:06
2094,4104,1081,4.0,2024-03-26 09:19:51
2095,4194,2084,4.5,2025-12-17 08:15:48
2096,3764,134184,2.5,2025-08-09 05:58:46
2097,87,7396,4.0,2023-11-30 02:07:08
2098,1098,55274,5.0,2026-03-23 06:50:30
2099,3485,91266,3.5,2023-12-23 02:54:07
2100,3827,2291,4.0,2023-09-30 22:45:16
2101,2235,26797,4.0,2025-02-07 18:56:35
2102,4903,91622,5.0,2026-04-27 18:38:22
2103,3123,37733,5.0,2025-05-07 05:05:53
2104,1138,48001,4.5,2023-07-07 14:42:29
2105,4700,8132,5.0,2026-02-17 06:43:41
2106,2686,82852,4.0,2023-12-22 08:18:37
2107,1664,470,4.5,2023-10-21 17:09:22
2108,639,8454,4.0,2025-10-04 19:12:51
2109,2684,109241,5.0,2024-05-22 01:15:31
2110,1300,86504,4.5,2024-02-02 14:11:15
2111,2777,2563,5.0,2025-01-02 04:11:10
2112,4374,2573,3.5,2026-04-15 20:42:56
2113,827,3716,4.0,2024-11-10 16:06:31
2114,3245,2430,5.0,2023-12-01 14:07:40
2115,2585,493,5.0,2023-12-13 18:11:54
2116,4198,3262,5.0,2024-04-18 14:25:06
2117,3436,3549,4.5,2025-11-26 05:15:38
2118,3625,26732,5.0,2025-05-12 20:14:59
2119,3123,107410,4.5,2023-12-19 03:54:22
2120,1628,46578,3.5,2026-06-24 09:41:18
2121,290,3403,5.0,2024-06-26 02:20:33
2122,100,63393,1.0,2025-08-31 00:00:48
2123,1266,8972,4.0,2025-12-24 15:55:19
2124,3079,3719,5.0,2025-03-18 03:12:42
2125,3973,764,5.0,2025-03-29 04:41:54
2126,1508,138396,4.0,2025-12-20 05:29:30
2127,2124,8502,3.5,2024-03-15 01:47:58
2128,1040,2897,4.5,2024-02-13 12:43:48
2129,1056,8521,5.0,2024-08-12 06:10:44
2130,2997,6588,5.0,2025-04-10 15:04:59
2131,664,120799,4.5,2025-07-27 16:36:34
2132,3582,8207,3.5,2025-05-09 18:58:32
2133,4724,81087,5.0,2025-02-11 08:32:43
2134,272,7082,4.5,2025-03-22 04:52:08
2135,695,4958,4.0,2024-04-26 21:18:02
2136,333,120783,5.0,2024-01-31 15:43:23
2137,1323,34405,5.0,2024-10-04 12:14:25
2138,2503,56782,5.0,2026-01-02 13:27:22
2139,4427,95441,5.0,2024-07-14 12:05:51
2140,310,4577,2.5,2025-12-21 03:03:02
2141,4078,2612,3.5,2025-11-19 14:34:08
2142,1586,4159,4.5,2024-03-25 08:33:09
2143,310,2847,2.0,2024-01-01 08:21:50
2144,4684,4131,4.0,2024-07-15 19:27:07
2145,2348,7375,5.0,2024-01-28 05:44:37
2146,4396,6561,3.5,2026-04-20 01:46:17
2147,3824,27473,5.0,2024-07-17 10:18:09
2148,3796,72178,4.5,2024-03-27 11:27:10
2149,4800,65359,5.0,2025-10-05 11:10:53
2150,4248,5239,2.5,2024-09-05 11:18:07
2151,3033,37382,5.0,2025-07-07 18:08:31
2152,3729,131610,5.0,2025-01-03 08:11:37
2153,3052,1645,3.0,2025-10-19 17:53:26
2154,4173,74647,5.0,2025-04-17 19:49:44
2155,331,4180,5.0,2024-01-02 12:53:58
2156,3187,183199,2.5,2026-01-06 16:27:48
2157,3677,33672,5.0,2024-12-13 12:43:51
2158,1630,56788,5.0,2026-03-21 02:05:59
2159,217,27491,4.0,2025-06-14 18:48:56
2160,2456,4156,2.5,2024-01-31 21:56:01
2161,4744,7987,0.5,2025-02-01 04:51:17
2162,2616,109848,4.5,2025-05-01 18:21:13
2163,4639,52458,4.0,2024-08-27 05:14:51
2164,3694,3317,5.0,2025-03-21 07:40:07
2165,1655,44,3.5,2023-11-28 12:54:30
2166,2839,56333,4.5,2024-06-12 02:34:22
2167,1168,6723,3.0,2025-11-20 12:24:15
2168,1804,115502,3.5,2026-01-22 17:03:56
2169,445,88954,5.0,2024-08-31 08:51:28
2170,3171,4113,5.0,2026-05-30 02:14:53
2171,4547,180987,4.5,2025-02-06 14:28:15
2172,4128,171765,5.0,2024-01-18 10:54:02
2173,3351,121,4.5,2025-04-04 17:34:41
2174,4266,2009,5.0,2026-05-06 09:01:45
2175,3476,125916,4.0,2025-02-09 04:04:47
2176,2881,162600,5.0,2023-11-06 19:00:22
2177,2412,2794,4.5,2024-03-05 15:09:53
2178,3935,1226,4.0,2023-12-17 08:15:34
2179,3880,1855,5.0,2024-07-03 18:17:48
2180,3415,48326,5.0,2025-05-03 07:31:20
2181,105,63113,4.0,2024-01-14 18:33:59
2182,3839,47465,5.0,2025-06-03 04:04:28
2183,2767,59947,4.0,2025-09-04 17:28:39
2184,3550,4017,4.5,2026-03-23 23:32:51
2185,4296,4644,2.5,2026-01-15 18:57:55
2186,1215,4750,4.5,2025-12-19 18:17:52
2187,1033,127319,4.5,2023-11-01 21:03:40
2188,1929,2402,5.0,2023-08-14 16:06:33
2189,2465,53121,5.0,2025-09-15 16:30:19
2190,4611,68205,5.0,2025-09-16 19:23:46
2191,1782,4640,5.0,2025-07-11 08:29:03
2192,4941,2462,4.5,2026-06-16 15:55:03
2193,4732,334,4.5,2025-05-30 11:30:56
2194,3752,2163,4.5,2025-01-25 01:07:15
2195,2456,43419,5.0,2023-12-05 08:11:01
2196,4252,165139,2.0,2024-11-21 20:01:18
2197,948,26940,4.0,2026-02-05 14:31:07
2198,4608,446,1.0,2023-07-11 08:31:42
2199,3471,2973,3.0,2023-12-02 09:47:32
2200,4532,129354,4.0,2026-02-21 17:20:11
2201,1341,270,5.0,2025-12-05 16:18:02
2202,1942,131480,4.5,2024-04-26 05:19:56
2203,4859,5316,4.5,2025-02-20 08:53:30
2204,1964,5521,4.0,2023-08-12 13:40:46
2205,1780,1252,3.5,2025-06-24 20:20:57
2206,71,4703,4.0,2025-11-10 10:00:30
2207,4817,2243,4.0,2024-08-20 09:24:08
2208,3158,106487,4.5,2023-09-26 17:44:10
2209,2682,2256,4.0,2026-05-28 11:48:59
2210,1379,72601,4.0,2025-10-24 11:52:34
2211,2193,5334,4.0,2025-01-23 06:51:20
2212,2904,3019,2.0,2025-10-31 21:09:38
2213,2763,7347,2.0,2026-05-19 22:20:26
2214,1355,5772,3.0,2024-03-27 16:44:02
2215,2487,179427,4.5,2024-10-10 21:28:01
2216,3841,1516,4.0,2024-07-24 03:36:06
2217,4902,435,3.0,2025-02-15 18:51:00
2218,3391,1445,4.0,2025-02-18 17:29:49
2219,1998,84189,2.5,2025-04-06 02:28:35
2220,3226,6263,3.0,2025-01-09 12:12:45
2221,4570,3770,5.0,2024-08-28 03:10:13
2222,813,119655,1.0,2023-07-21 22:12:45
2223,404,3525,3.5,2025-05-19 03:31:07
2224,1478,733,4.0,2026-03-28 08:34:37
2225,502,2123,5.0,2026-01-08 10:06:02
2226,2982,4015,4.5,2025-06-22 16:10:52
2227,4830,3471,4.0,2026-04-11 08:35:23
2228,344,89190,2.5,2025-08-30 21:07:53
2229,1199,102686,5.0,2026-02-12 22:12:08
2230,2174,185029,3.5,2025-06-04 17:48:52
2231,3181,173355,3.0,2024-09-18 14:33:35
2232,331,4533,4.0,2025-12-29 01:34:43
2233,1906,1046,4.0,2023-12-20 01:07:14
2234,4356,2295,5.0,2025-02-26 12:07:44
2235,4087,174055,5.0,2026-03-12 13:42:49
2236,588,691,5.0,2024-02-13 14:09:48
2237,4962,52,4.0,2025-09-27 03:13:48
2238,4761,67799,5.0,2025-10-08 16:22:59
2239,2123,1274,5.0,2025-03-06 22:59:33
2240,581,86815,4.5,2024-12-25 03:20:27
2241,2767,1597,4.5,2024-06-11 06:28:53
2242,3970,5991,1.5,2023-08-11 10:22:00
2243,1877,113780,2.5,2024-03-18 13:28:37
2244,3572,145150,3.0,2025-07-06 22:58:17
2245,1293,1977,5.0,2024-07-24 02:35:49
2246,4306,95720,1.5,2024-01-05 14:19:51
2247,3982,112175,5.0,2024-07-04 04:03:07
2248,1949,8955,4.0,2024-11-08 13:05:41
2249,4569,95309,4.0,2025-10-11 08:01:52
2250,2203,113741,5.0,2026-03-27 23:06:11
2251,667,3574,5.0,2025-09-04 00:33:29
2252,2086,117881,3.5,2024-05-28 21:47:44
2253,2724,7217,2.0,2026-02-23 05:03:20
2254,3042,85736,4.5,2024-10-17 16:27:52
2255,3769,307,4.0,2025-03-09 12:27:40
2256,1732,2927,2.0,2025-03-15 17:02:52
2257,256,4,4.0,2024-07-15 15:16:44
2258,3058,57421,2.5,2026-04-13 23:22:42
2259,1640,77206,5.0,2024-03-12 09:07:46
2260,1590,5610,3.0,2024-04-03 00:42:10
2261,844,73015,5.0,2025-07-05 21:52:24
2262,3313,45186,4.5,2023-08-01 17:59:48
2263,668,43460,2.0,2024-07-30 05:28:49
2264,4659,44761,3.5,2025-07-24 14:43:46
2265,1135,118198,4.0,2025-07-07 06:15:47
2266,4625,103539,4.0,2026-03-26 12:05:19
2267,4116,5961,4.0,2025-06-03 09:14:49
2268,510,33126,4.0,2026-01-19 15:27:29
2269,1944,2535,4.5,2025-10-05 23:15:16
2270,689,101741,3.5,2025-01-01 07:15:35
2271,2065,41569,5.0,2024-06-23 00:20:42
2272,2659,43914,3.0,2026-06-10 21:11:59
2273,206,3715,2.5,2026-02-01 01:52:08
2274,3882,147330,5.0,2025-09-04 02:21:46
2275,2808,3859,5.0,2025-06-02 15:40:44
2276,4269,187717,1.5,2025-11-26 11:48:09
2277,2811,160980,5.0,2024-05-05 02:37:52
2278,2871,164,4.0,2024-12-10 06:30:07
2279,4585,6093,4.5,2023-12-25 11:30:32
2280,3936,7028,5.0,2025-06-11 22:28:30
2281,137,86911,3.0,2026-05-16 16:57:18
2282,4796,31698,5.0,2026-05-12 12:17:03
2283,1892,106766,5.0,2024-06-20 13:14:44
2284,2328,109313,3.0,2025-08-10 08:46:00
2285,3996,4673,3.0,2025-12-02 01:22:28
2286,3205,136016,5.0,2025-01-16 21:23:51
2287,4785,91485,5.0,2025-01-29 04:36:31
2288,3037,1516,4.5,2024-06-09 00:54:16
2289,4074,98604,4.0,2025-07-15 19:55:35
2290,647,110553,4.5,2024-12-18 03:07:40
2291,3012,8938,4.0,2026-06-03 19:50:41
2292,873,146244,3.5,2026-05-15 01:51:52
2293,2974,27036,4.5,2025-09-03 14:03:32
2294,4383,75416,2.5,2024-08-01 16:04:20
2295,3355,1244,3.5,2024-01-17 23:59:37
2296,2058,8577,4.5,2023-08-07 02:42:28
2297,1701,1821,4.0,2024-07-11 03:41:24
2298,333,44191,4.0,2024-07-18 06:55:22
2299,876,8012,3.0,2026-01-01 11:44:08
2300,4562,5896,3.5,2025-07-10 00:56:20
2301,2516,4909,5.0,2023-07-19 22:25:38
2302,4096,165947,2.5,2026-01-06 20:39:42
2303,1586,5427,5.0,2023-08-04 14:37:14
2304,272,7753,4.5,2024-07-15 07:45:50
2305,1018,130050,5.0,2026-06-01 23:55:55
2306,327,8465,4.5,2025-03-13 21:24:36
2307,4409,34542,4.5,2024-02-02 06:43:26
2308,3525,532,4.0,2024-07-26 00:04:14
2309,2336,69524,5.0,2025-05-11 07:16:48
2310,2856,3006,4.0,2024-03-29 01:48:37
2311,1277,4822,5.0,2023-12-09 16:31:32
2312,4506,177285,4.5,2023-11-16 17:31:47
2313,84,73681,5.0,2023-12-06 06:57:24
2314,1897,60471,5.0,2024-03-13 20:54:54
2315,4911,6660,4.5,2024-07-17 10:01:45
2316,521,3728,4.0,2024-05-16 06:01:56
2317,1423,76743,5.0,2024-04-28 10:45:47
2318,4049,2641,4.5,2023-08-05 19:28:04
2319,1935,4672,4.0,2023-09-11 09:59:03
2320,4381,3646,5.0,2025-06-05 03:42:49
2321,4359,92475,4.5,2023-10-26 11:36:46
2322,3934,6963,4.0,2024-11-12 11:59:28
2323,3656,91978,3.0,2023-11-15 01:53:06
2324,940,86290,4.0,2024-03-18 04:00:39
2325,2861,115569,4.0,2025-04-26 03:41:56
2326,1538,2018,2.5,2025-02-14 19:02:37
2327,2063,58876,5.0,2025-11-23 18:56:57
2328,4203,193583,3.0,2024-08-16 10:17:32
2329,1618,86345,4.0,2025-07-26 06:36:43
2330,3676,6222,4.5,2023-09-19 09:48:04
2331,2555,4814,4.5,2024-03-20 23:56:46
2332,4927,1091,5.0,2023-10-26 22:59:58
2333,4156,49347,4.0,2025-04-01 03:49:54
2334,1823,149011,2.0,2024-08-24 03:26:25
2335,3104,189713,1.0,2024-08-07 22:23:30
2336,613,7255,5.0,2023-10-04 00:15:18
2337,2038,96110,2.5,2024-10-01 14:29:54
2338,606,158966,3.0,2023-10-25 10:34:49
2339,3901,564,4.5,2024-01-31 08:29:23
2340,3738,117364,4.5,2023-10-21 23:24:21
2341,4078,4835,5.0,2025-08-16 02:58:26
2342,3159,56563,3.5,2024-11-26 00:58:31
2343,1741,8695,5.0,2023-08-26 15:47:01
2344,3307,7492,5.0,2023-07-08 02:50:44
2345,663,69278,2.5,2025-06-24 15:49:40
2346,1394,3470,4.5,2024-01-26 03:05:40
2347,3746,177939,5.0,2024-11-25 20:24:52
2348,1654,71438,3.0,2025-03-13 19:18:30
2349,2596,65225,4.5,2024-04-10 10:48:25
2350,3583,7301,2.0,2024-11-09 17:23:45
2351,2032,6212,4.5,2024-03-29 11:44:41
2352,4153,121129,5.0,2025-04-15 22:51:31
2353,1130,86487,5.0,2026-04-29 09:27:03
2354,738,42009,4.5,2024-10-28 05:37:21
2355,1707,3574,4.0,2024-11-09 19:59:43
2356,2876,2565,3.0,2023-09-12 03:39:27
2357,4836,112303,4.0,2025-05-05 23:09:18
2358,4434,23,5.0,2024-02-25 04:21:25
2359,3269,6349,5.0,2024-07-31 14:23:57
2360,2108,53972,3.5,2023-09-10 03:05:34
2361,1762,3418,5.0,2026-03-23 23:37:41
2362,4223,3717,3.0,2025-12-17 09:14:20
2363,174,139644,4.0,2024-12-22 23:24:13
2364,2686,99846,4.0,2024-03-17 04:15:07
2365,1513,31851,5.0,2024-08-12 14:28:20
2366,797,71867,5.0,2025-09-07 12:53:20
2367,2981,5345,4.0,2024-09-22 13:14:56
2368,1541,97328,3.0,2024-11-10 05:28:38
2369,3478,179511,3.0,2026-01-21 17:40:50
2370,3227,8371,4.5,2025-10-28 02:03:26
2371,4068,3809,4.5,2025-06-07 03:16:39
2372,1882,4500,4.0,2023-07-18 19:41:57
2373,4387,27003,4.0,2024-05-16 15:15:44
2374,1099,32294,4.0,2025-08-01 06:14:01
2375,4816,3224,4.0,2024-01-03 01:29:53
2376,67,1993,5.0,2025-09-04 13:46:04
2377,2022,83134,5.0,2025-05-03 17:46:20
2378,3279,114707,4.0,2024-08-02 04:27:48
2379,152,153,5.0,2024-10-27 23:58:37
2380,2262,141400,3.5,2025-04-27 23:35:50
2381,3532,1177,4.5,2026-02-03 09:32:12
2382,2222,26527,4.0,2023-08-02 05:22:36
2383,504,1572,4.5,2025-08-14 02:47:42
2384,1361,1614,3.5,2025-04-25 14:23:49
2385,816,98160,3.5,2026-01-08 18:24:59
2386,3791,3980,4.0,2024-04-12 21:48:50
2387,3293,183197,4.0,2024-07-10 16:17:55
2388,751,26649,4.5,2024-08-17 09:55:07
2389,4594,175435,1.5,2025-10-17 17:33:16
2390,3422,122906,3.0,2023-12-01 12:06:34
2391,886,136800,4.0,2023-08-30 19:44:48
2392,219,181659,4.0,2025-08-30 03:25:44
2393,2717,1783,2.5,2024-09-30 14:29:12
